board_id,project_name,sprint_id,sprint_name,sprint_created_date,sprint_complete_date,sprint_start_date,sprint_end_date,issue_id,issue_key,issue_created,epic_key,issue_type,issue_status,is_cycle_time_task,is_cycle_time_status,is_cycle_time_data,in_flight_hours,raw_sums_payload
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,37922,IPST-427,2023-10-10T14:25:14.825-0500,IPST-425,Task,Done,true,true,true,313.84,"{""To Do"":1197763.237,""In Progress"":1129834.008}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,37923,IPST-428,2023-10-10T14:25:25.477-0500,IPST-425,Task,Done,true,true,true,313.93,"{""To Do"":1197753.589,""In Progress"":1130164.483}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37924,IPST-429,2023-10-10T14:25:50.899-0500,IPST-425,Task,In Progress,true,false,false,0,"{""To Do"":1197729.264}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37925,IPST-430,2023-10-10T14:26:43.486-0500,,Story,In Progress,true,false,false,0,"{""To Do"":2365.899}"
20,Customer Management,233,CM Q4-S21 (Oct 25-Nov 7 2023),2023-10-13T15:14:28.858Z,2023-11-08T16:28:16.374Z,2023-10-25T14:04:23.000Z,2023-11-07T22:00:00.000Z,37927,CM-388,2023-10-10T14:34:48.207-0500,,Story,Deployed,true,true,true,1.31,"{""Product Backlog"":1363191.345,""In Progress"":2829.686,""Ready To Review"":996.106,""Ready for QE"":483.597,""In Test"":273.701,""Test Done"":134.655,""Code Merged"":15853.244}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,37928,IPST-431,2023-10-10T14:39:58.178-0500,,Task,In Progress,true,false,false,0,"{""To Do"":2134.436}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37929,IPST-432,2023-10-10T14:44:14.182-0500,,Epic,To Do,false,false,false,0,{}
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,37930,IPST-433,2023-10-10T14:44:38.301-0500,IPST-432,Task,Done,true,true,true,281.79,"{""To Do"":255261.586,""In Progress"":1014428.093}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37931,IPST-434,2023-10-10T14:45:00.264-0500,IPST-432,Task,In Progress,true,false,false,0,"{""To Do"":1192287.601}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37932,IPST-435,2023-10-10T14:45:12.071-0500,IPST-432,Task,Done,true,true,true,670.86,"{""To Do"":1192346.442,""In Progress"":2415098.656}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37933,IPST-436,2023-10-10T15:05:13.459-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":346.126}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37934,IPST-437,2023-10-10T15:08:59.350-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":93.574}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37935,IPST-438,2023-10-10T15:11:37.147-0500,,Sub-task,Done,false,true,true,212.49,"{""To Do"":7.925,""In Progress"":764971.272}"
18,Acquisition,51,AQ Sprint 20,2023-06-26T20:32:20.245Z,2023-10-25T18:10:59.611Z,2023-10-11T19:40:23.473Z,2023-10-25T19:41:00.000Z,37938,AQ-286,2023-10-10T15:54:03.913-0500,AQ-259,Task,Deployed,true,true,true,190.31,"{""Triage"":160340.799,""To Do"":2.08,""In Progress"":685090.525,""Ready To Review"":13.377}"
10,Accounting,207,AC Q4-S22 (11/8- 11/21),2023-09-21T15:23:12.035Z,2023-11-22T15:20:37.837Z,2023-11-08T15:25:19.968Z,2023-11-22T05:59:00.000Z,37940,AC-267,2023-10-10T16:35:14.856-0500,AC-129,Production Defect,In Progress,true,false,false,0,"{""Product Backlog"":1270162.072,""To Do"":1951332.238}"
45,"Documents, Forms, and Ratings",252,PP Q4-P2-S22 (Nov8 - Nov21),2023-10-27T13:20:23.128Z,2023-11-21T18:07:12.508Z,2023-11-08T18:40:50.992Z,2023-11-22T00:44:46.000Z,37945,TXL-17,2023-10-10T17:21:06.384-0500,NME-353,Story,Backlog,true,false,false,0,"{""Product Backlog"":610627.209,""To Do"":2554097.737}"
3,Claims Intake,274,CI Q4-S22 (Nov 8-Nov 21),2023-11-06T14:19:36.292Z,2023-11-21T20:52:47.520Z,2023-11-08T16:21:06.227Z,2023-11-22T05:30:00.000Z,37965,CI-508,2023-10-10T18:38:25.423-0500,CI-451,Story,Deployed,true,true,true,44.65,"{""Product Backlog"":3097668.276,""In Progress"":83052.498,""Ready To Review"":71123.042,""Ready for QE"":509.29,""In Test"":5996.407,""Test Done"":58.183,""Code Merged"":13128.446}"
3,Claims Intake,274,CI Q4-S22 (Nov 8-Nov 21),2023-11-06T14:19:36.292Z,2023-11-21T20:52:47.520Z,2023-11-08T16:21:06.227Z,2023-11-22T05:30:00.000Z,37966,CI-509,2023-10-10T18:38:27.836-0500,,Sub-task,Deployed,false,true,false,0,"{""Triage"":204823.494,""To Do"":2962597.771}"
45,"Documents, Forms, and Ratings",186,PP Q4-P1-S21 (Oct25 - Nov7),2023-08-30T17:35:59.049Z,2023-11-08T18:09:14.221Z,2023-10-25T20:44:29.000Z,2023-11-08T02:48:26.000Z,37975,PP-293,2023-10-10T20:16:37.196-0500,PP-437,Spike,Deployed,true,true,true,148.94,"{""Triage"":19.614,""To Do"":1352873.355,""Discovery"":81436.69,""In Progress"":454755.305,""Ready To Review"":2.2,""Ready for QE"":1.629,""In Test"":1.911,""Test Done"":1.651,""Code Merged"":1.572}"
19,Data Science,273,DS Sprint 10,2023-11-06T05:22:53.116Z,2023-11-22T15:46:00.165Z,2023-11-08T13:38:46.000Z,2023-11-22T02:30:00.000Z,37983,DS-202,2023-10-11T08:08:31.447-0500,,Task,In Progress,true,false,true,139.18,"{""Triage"":3100211.214,""To Do"":2.126,""In Progress"":501059.416,""Done"":5842.296}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37987,IPST-439,2023-10-11T08:21:25.200-0500,,Sub-task,Done,false,true,true,313.39,"{""To Do"":704.0,""In Progress"":1128207.606}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,37988,IPST-440,2023-10-11T08:22:01.867-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":191870.271}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,37989,IPST-441,2023-10-11T08:22:47.799-0500,,Sub-task,Done,false,true,true,260.15,"{""To Do"":191818.818,""In Progress"":936523.615}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,37990,IPST-442,2023-10-11T08:22:58.202-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":191815.154}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,37993,IPST-443,2023-10-11T08:24:02.382-0500,,Sub-task,Done,false,true,true,21.59,"{""To Do"":1128380.952,""In Progress"":77735.807}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37994,IPST-444,2023-10-11T08:25:05.111-0500,,Sub-task,Done,false,true,true,337.8,"{""To Do"":182.902,""In Progress"":1216094.018}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37995,IPST-445,2023-10-11T08:26:15.207-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":3543776.17}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37996,IPST-446,2023-10-11T08:26:19.015-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":3454498.43}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37997,IPST-447,2023-10-11T08:26:23.646-0500,,Sub-task,Done,false,true,true,358.15,"{""To Do"":1129746.017,""In Progress"":1289344.662}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37998,IPST-448,2023-10-11T08:26:30.061-0500,,Sub-task,Done,false,true,true,31.46,"{""To Do"":1129741.639,""In Progress"":113272.042}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,37999,IPST-449,2023-10-11T08:26:37.966-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":1128799.542}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38000,IPST-450,2023-10-11T08:27:38.935-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":1749645.737}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38002,IPST-451,2023-10-11T08:33:14.450-0500,,Sub-task,Done,false,true,true,138.22,"{""To Do"":1139320.937,""In Progress"":497580.364}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38003,IPST-452,2023-10-11T08:33:18.921-0500,,Sub-task,Done,false,true,true,138.22,"{""To Do"":1139331.334,""In Progress"":497575.733}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38004,IPST-453,2023-10-11T08:38:56.553-0500,,Sub-task,Done,false,true,true,643.59,"{""To Do"":1136826.057,""In Progress"":2316927.895}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38005,IPST-454,2023-10-11T08:39:11.213-0500,,Sub-task,Done,false,true,true,0.22,"{""To Do"":1136722.854,""In Progress"":809.034}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38006,IPST-455,2023-10-11T08:39:40.639-0500,,Sub-task,Done,false,true,true,18.53,"{""To Do"":1138840.276,""In Progress"":66699.841}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38007,IPST-456,2023-10-11T08:41:28.652-0500,,Sub-task,Done,false,true,true,69.22,"{""To Do"":3204389.827,""In Progress"":249209.916}"
3,Claims Intake,240,CI Q4-S21 (Oct 25 - Nov 7),2023-10-18T15:17:53.068Z,2023-11-08T16:09:37.222Z,2023-10-25T15:45:28.000Z,2023-11-08T04:54:55.000Z,38015,CI-513,2023-10-11T09:34:26.714-0500,,Sub-task,Deployed,false,true,true,23.04,"{""Triage"":151064.616,""To Do"":976648.777,""In Progress"":82937.028,""Test Done"":17.507}"
20,Customer Management,233,CM Q4-S21 (Oct 25-Nov 7 2023),2023-10-13T15:14:28.858Z,2023-11-08T16:28:16.374Z,2023-10-25T14:04:23.000Z,2023-11-07T22:00:00.000Z,38068,CM-393,2023-10-11T12:49:15.112-0500,CM-346,Story,Deployed,true,true,true,305.38,"{""Product Backlog"":1309707.903,""In Progress"":664271.519,""Ready To Review"":16319.996,""Ready for QE"":1312.658,""In Test"":337498.883,""Test Done"":79971.397,""Code Merged"":5254.592}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38074,IPST-457,2023-10-11T13:50:57.251-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":3205765.286}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38075,IPST-458,2023-10-11T13:51:37.964-0500,,Sub-task,Done,false,true,true,0.02,"{""To Do"":1118991.88,""In Progress"":59.196}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38076,IPST-459,2023-10-11T13:51:48.246-0500,,Sub-task,Done,false,true,true,2.89,"{""To Do"":1117925.092,""In Progress"":10421.329}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38077,IPST-460,2023-10-11T13:51:59.933-0500,,Sub-task,Done,false,true,true,1.93,"{""To Do"":1119928.375,""In Progress"":6955.34}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38078,IPST-461,2023-10-11T13:54:07.012-0500,,Sub-task,Done,false,true,true,50.32,"{""To Do"":1130095.92,""In Progress"":181150.399}"
22,Data Science Engineering,206,ML Sprint 9,2023-09-19T08:42:41.121Z,2023-11-03T12:28:08.420Z,2023-10-21T03:55:15.400Z,2023-11-02T05:00:00.000Z,38117,DSE-165,2023-10-12T00:00:15.120-0500,DSE-170,Story,Deployed,true,true,true,390.11,"{""Product Backlog"":522965.099,""To Do"":2.643,""In Progress"":773164.411,""Ready To Review"":535655.03,""Ready for QE"":13.764000000000001,""In Test"":27.206000000000003,""Test Done"":95540.084,""Code Merged"":299.252}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,38171,PP-296,2023-10-12T13:14:34.284-0500,PP-182,Story,Deployed,true,true,true,50.58,"{""Product Backlog"":862.863,""To Do"":331456.519,""In Progress"":23590.334,""Ready To Review"":74636.665,""Ready for QE"":24.337,""In Test"":83815.59,""Test Done"":6.3260000000000005,""Code Merged"":11578.343}"
13,IT Projects,160,IPST Sprint 22,2023-08-15T20:51:15.221Z,2023-11-21T19:21:04.257Z,2023-11-07T19:30:03.645Z,2023-11-22T04:00:00.000Z,38173,IPST-467,2023-10-12T13:49:31.330-0500,,Sub-task,Done,false,true,true,335.52,"{""To Do"":340679.842,""In Progress"":1207868.569}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,38174,IPST-468,2023-10-12T14:06:01.609-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":3.081}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,38175,IPST-469,2023-10-12T14:06:37.780-0500,,Sub-task,Done,false,true,true,214.98,"{""To Do"":336126.988,""In Progress"":773937.164}"
18,Acquisition,51,AQ Sprint 20,2023-06-26T20:32:20.245Z,2023-10-25T18:10:59.611Z,2023-10-11T19:40:23.473Z,2023-10-25T19:41:00.000Z,38183,AQ-288,2023-10-12T15:18:20.396-0500,,Task,Deployed,true,true,true,0.12,"{""Triage"":1374.017,""To Do"":12.233,""In Progress"":442.277,""Done"":42364.916}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,38190,PP-297,2023-10-12T19:24:15.642-0500,PP-141,Story,Deployed,true,true,true,91.6,"{""Product Backlog"":10.686,""To Do"":1553.812,""In Progress"":66217.229,""Ready for QE"":239420.024,""In Test"":24115.424,""Code Merged"":391.34}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,38191,PP-298,2023-10-12T20:07:29.627-0500,PP-150,Bug,Deployed,false,true,true,113.77,"{""Product Backlog"":434.623,""To Do"":77.104,""In Progress"":45179.396,""Ready for QE"":264208.637,""In Test"":100166.181,""Test Done"":6.486,""Code Merged"":13.882,""Deployed"":591500.284,""Done"":700192.83}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,38208,IPST-470,2023-10-13T09:57:19.153-0500,,Sub-task,Done,false,true,false,0,"{""To Do"":344911.678}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,38238,PP-300,2023-10-13T13:38:01.886-0500,PP-186,Story,Deployed,true,true,true,92.72,"{""Product Backlog"":986.138,""In Progress"":11458.716,""Ready To Review"":235861.622,""Test Done"":86469.419}"
10,Accounting,207,AC Q4-S22 (11/8- 11/21),2023-09-21T15:23:12.035Z,2023-11-22T15:20:37.837Z,2023-11-08T15:25:19.968Z,2023-11-22T05:59:00.000Z,38271,AC-274,2023-10-13T15:12:47.405-0500,AC-241,Story,In Progress,true,false,true,4.59,"{""Product Backlog"":1015909.543,""To Do"":1109796.35,""In Progress"":16524.687}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,38274,PP-301,2023-10-13T15:52:32.129-0500,PP-244,Story,Deployed,true,true,true,91.7,"{""Product Backlog"":6.283,""In Progress"":330106.837}"
45,"Documents, Forms, and Ratings",185,PP Q4-P1-S20 (Oct 11 - Oct24),2023-08-30T17:34:48.101Z,2023-10-25T20:05:09.296Z,2023-10-12T15:18:59.638Z,2023-10-25T21:22:55.000Z,38275,PP-302,2023-10-13T16:15:43.912-0500,PP-141,Bug,Deployed,false,true,true,70.27,"{""Product Backlog"":0.69,""To Do"":90.864,""In Progress"":2876.216,""Ready To Review"":240406.177,""Ready for QE"":984.772,""In Test"":8660.478,""Test Done"":26.964,""Code Merged"":3559.621,""Deployed"":672486.526,""Done"":700192.83}"
12,Systems Engineering,200,SE-Q4-S21,2023-09-18T15:52:20.786Z,2023-11-08T16:20:30.325Z,2023-10-25T15:56:23.492Z,2023-11-08T05:00:00.000Z,38354,SE-246,2023-10-16T10:54:54.612-0500,SE-245,Story,Deployed,true,true,true,212.61,"{""Product Backlog"":788876.187,""In Progress"":611890.435,""Deployed"":11.009,""Ready for QE"":153518.122,""Test Done"":3.743,""Code Merged"":260458.865}"
12,Systems Engineering,200,SE-Q4-S21,2023-09-18T15:52:20.786Z,2023-11-08T16:20:30.325Z,2023-10-25T15:56:23.492Z,2023-11-08T05:00:00.000Z,38355,SE-247,2023-10-16T10:55:11.632-0500,SE-245,Story,Deployed,true,true,true,6.58,"{""Product Backlog"":1811361.146,""In Progress"":10429.315,""In Test"":13256.159}"
12,Systems Engineering,200,SE-Q4-S21,2023-09-18T15:52:20.786Z,2023-11-08T16:20:30.325Z,2023-10-25T15:56:23.492Z,2023-11-08T05:00:00.000Z,38362,SE-249,2023-10-16T11:14:34.742-0500,SE-245,Story,Deployed,true,true,true,168.45,"{""Product Backlog"":1291338.139,""In Progress"":259830.539,""Ready To Review"":269455.348,""In Test"":77134.61}"
12,Systems Engineering,200,SE-Q4-S21,2023-09-18T15:52:20.786Z,2023-11-08T16:20:30.325Z,2023-10-25T15:56:23.492Z,2023-11-08T05:00:00.000Z,38365,SE-250,2023-10-16T11:22:25.497-0500,SE-245,Task,Deployed,true,true,true,25.03,"{""Product Backlog"":1809714.907,""In Progress"":90123.72}"
13,IT Projects,159,IPST Sprint 21,2023-08-15T20:51:11.329Z,2023-11-07T19:05:23.203Z,2023-10-24T16:03:43.667Z,2023-11-08T04:00:00.000Z,38384,IPST-471,2023-10-16T13:23:53.481-0500,,Task,Done,true,true,true,144.4,"{""To Do"":165451.793,""In Progress"":519842.499}"
22,Data Science Engineering,267,ML Sprint 10,2023-11-02T12:27:39.716Z,2023-11-17T11:03:24.319Z,2023-11-03T14:37:08.865Z,2023-11-17T04:00:00.000Z,38537,DSE-169,2023-10-17T01:25:43.713-0500,DSE-136,Story,Deployed,true,true,true,334.66,"{""Product Backlog"":1490257.52,""To Do"":1.84,""In Progress"":1204759.865,""Ready To Review"":1.952,""Ready for QE"":2.377,""In Test"":2.862,""Test Done"":4.475,""Code Merged"":6.236}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,38538,DS-204,2023-10-17T01:29:06.414-0500,DS-215,Story,Deployed,true,true,true,117.14,"{""Product Backlog"":1402884.212,""To Do"":4769.723,""In Progress"":361517.754,""Ready To Review"":60057.76,""Ready for QE"":4.918,""In Test"":5.864,""Test Done"":102.256,""Code Merged"":3.166}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,38539,DS-205,2023-10-17T01:29:07.194-0500,,Sub-task,Done,false,true,false,0.0,"{""Triage"":1484397.808,""To Do"":2.597,""In Progress"":2.626}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,38540,DS-206,2023-10-17T01:29:07.698-0500,,Sub-task,Done,false,true,false,0.0,"{""Triage"":1484405.262,""To Do"":13.155,""In Progress"":2.546}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,38541,DS-207,2023-10-17T01:29:08.218-0500,,Sub-task,Done,false,true,false,0.0,"{""Triage"":1484323.804,""To Do"":107.081,""In Progress"":2.671}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,38542,DS-208,2023-10-17T01:29:08.846-0500,,Sub-task,Done,false,true,false,0.0,"{""Triage"":1919054.456,""To Do"":2.577,""In Progress"":2.281}"
19,Data Science,237,DS Sprint 9,2023-10-16T13:09:34.325Z,2023-11-08T11:33:50.023Z,2023-10-25T12:01:48.459Z,2023-11-07T05:00:00.000Z,39872,DS-209,2023-10-17T02:14:11.441-0500,DS-212,Story,Deployed,true,true,true,142.9,"{""Product Backlog"":1135839.116,""To Do"":176361.52099999998,""In Progress"":95976.38,""Ready To Review"":418366.243,""Ready for QE"":3.72,""In Test"":3.585,""Test Done"":102.021,""Code Merged"":10.552}"
7,Policy Lifecycle,234,"PL Q4-S22 (Nov8-Nov22, 2023)",2023-10-13T16:05:37.193Z,2023-11-22T16:31:32.900Z,2023-11-08T16:38:39.585Z,2023-11-22T13:00:00.000Z,40108,PL-160,2023-10-17T10:08:33.109-0500,PL-214,Story,Deployed,true,true,true,190.8,"{""Product Backlog"":1906210.347,""To Do"":94507.226,""In Progress"":93200.424,""Ready To Review"":348164.393,""Ready for QE"":74896.869,""In Test"":6137.971,""Test Done"":164468.645,""Code Merged"":9773.424}"
7,Policy Lifecycle,234,"PL Q4-S22 (Nov8-Nov22, 2023)",2023-10-13T16:05:37.193Z,2023-11-22T16:31:32.900Z,2023-11-08T16:38:39.585Z,2023-11-22T13:00:00.000Z,40109,PL-161,2023-10-17T10:08:34.087-0500,PL-214,Story,Deployed,true,true,true,215.26,"{""Product Backlog"":1906209.348,""To Do"":2525.974,""In Progress"":79294.379,""Ready To Review"":354733.009,""Ready for QE"":174218.108,""In Test"":166694.085,""Test Done"":2.451,""Code Merged"":13683.108}"
45,"Documents, Forms, and Ratings",186,PP Q4-P1-S21 (Oct25 - Nov7),2023-08-30T17:35:59.049Z,2023-11-08T18:09:14.221Z,2023-10-25T20:44:29.000Z,2023-11-08T02:48:26.000Z,40158,PP-311,2023-10-17T14:27:50.936-0500,PP-113,Story,Deployed,true,true,true,103.4,"{""Product Backlog"":73.975,""To Do"":1351300.715,""In Progress"":360207.985,""Ready To Review"":12003.233,""Ready for QE"":2.679,""In Test"":12.132,""Test Done"":3.306,""Code Merged"":2.639}"
7,Policy Lifecycle,234,"PL Q4-S22 (Nov8-Nov22, 2023)",2023-10-13T16:05:37.193Z,2023-11-22T16:31:32.900Z,2023-11-08T16:38:39.585Z,2023-11-22T13:00:00.000Z,40162,PL-165,2023-10-17T14:49:53.995-0500,PL-92,Task,Deployed,true,true,false,0,"{""Product Backlog"":1889329.458,""To Do"":614581.307}"
